Unnamed: 0,icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,geo_altitude,on_ground,velocity,true_track,vertical_rate,barometric_altitude,transponder_code,special_purpose_indicator,position_source,category,hour
9575,ad9a33,N976CT  ,United States,2025-10-01 13:43:15,2025-10-01 13:43:15,-85.3384,33.4434,1348.74,False,66.78,285.64,-1.95,1310.64,,False,0,0,13
9576,4c0242,ASL32D  ,Serbia,2025-10-01 13:43:17,2025-10-01 13:43:17,21.6709,43.0647,6225.54,False,123.09,332.9,0.0,6096.0,5211.0,False,0,0,13
9577,abc478,SWA4453 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-79.0001,39.8656,12664.44,False,222.05,293.77,0.0,12192.0,7655.0,False,0,0,13
9578,3d1565,DEGIV   ,Germany,2025-10-01 13:42:17,2025-10-01 13:42:18,10.1336,54.3787,83.82,False,37.33,82.87,-2.93,-106.68,,False,0,0,13
9579,3d6ef2,RVP631D ,Germany,2025-10-01 13:43:16,2025-10-01 13:43:16,-8.6592,37.1092,3002.28,False,40.04,47.08,5.85,2788.92,3220.0,False,0,0,13
9580,ad64e5,N962PM  ,United States,2025-10-01 13:43:16,2025-10-01 13:43:16,-96.951,42.874,1158.24,False,99.24,188.05,-10.73,1135.38,,False,0,0,13
9581,a7e5cf,N608JR  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-87.9018,37.8245,10172.7,False,217.85,238.22,-7.48,9715.5,,False,0,0,13
9582,ace446,N93KW   ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-81.218,29.7998,11582.4,False,228.99,159.9,0.0,10972.8,7146.0,False,0,0,13
9583,a7def8,EJA606  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-80.5598,30.4873,12809.22,False,205.12,183.45,0.0,12192.0,2755.0,False,0,0,13
9584,4d220b,RYR949H ,Malta,2025-10-01 13:43:17,2025-10-01 13:43:17,3.6851,43.7493,9502.14,False,191.86,308.47,0.0,9144.0,1000.0,False,0,0,13
9585,4d220c,RYR929U ,Malta,2025-10-01 13:43:17,2025-10-01 13:43:17,-2.2315,53.8596,8983.98,False,234.95,189.07,8.13,8648.7,1160.0,False,0,0,13
9586,4c0245,ASL35P  ,Serbia,2025-10-01 13:43:17,2025-10-01 13:43:17,19.2086,46.7168,5021.58,False,113.59,147.39,2.93,4983.48,,False,0,0,13
9587,ab6177,TRF500  ,United States,2025-10-01 13:42:25,2025-10-01 13:42:25,-95.357,30.3475,335.28,False,46.83,271.26,0.0,335.28,,False,0,0,13
9588,a98868,NKS144  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-83.4228,42.1323,662.94,False,61.71,28.92,-3.25,594.36,2154.0,False,0,0,13
9589,4d2221,RYR564V ,Malta,2025-10-01 13:43:17,2025-10-01 13:43:17,11.9323,54.6237,5882.64,False,190.1,16.67,-13.0,5745.48,6646.0,False,0,0,13
9590,aaf1f2,AAL2256 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-88.2629,42.8662,9555.48,False,242.27,315.0,0.0,9144.0,7210.0,False,0,0,13
9591,3ff39a,DMWKR   ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,8.1776,52.4519,472.44,False,51.08,117.6,-0.33,289.56,7000.0,False,0,0,13
9592,a47e89,UPS334  ,United States,2025-10-01 13:43:07,2025-10-01 13:43:10,-71.368,23.4374,11986.26,False,244.06,125.13,0.0,11277.6,,False,0,0,13
9593,aa9000,N78US   ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-111.8528,41.7848,,True,6.94,210.94,,,,False,0,0,13
9594,acd12f,EPI925  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-81.8958,28.9894,1470.66,False,50.86,141.16,2.6,1440.18,,False,0,0,13
9595,4d2278,CXI687  ,Malta,2025-10-01 13:43:17,2025-10-01 13:43:17,18.6162,47.2851,10652.76,False,248.71,145.62,0.0,10668.0,1125.0,False,0,0,13
9596,4d226b,RYR1491 ,Malta,2025-10-01 13:43:17,2025-10-01 13:43:17,24.1143,37.2586,11605.26,False,250.39,107.58,0.0,11277.6,4301.0,False,0,0,13
9597,a2a7b5,ENY3487 ,United States,2025-10-01 13:43:16,2025-10-01 13:43:17,-97.0526,32.802,1501.14,False,129.68,181.36,9.1,1417.32,,False,0,0,13
9598,4d226d,RYR47FF ,Malta,2025-10-01 13:43:17,2025-10-01 13:43:17,-4.5496,39.0078,11818.62,False,243.52,184.36,0.0,11277.6,1144.0,False,0,0,13
9599,a09ab9,UPS5943 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-97.842,38.9538,10401.3,False,257.61,99.42,4.55,9982.2,,False,0,0,13
9600,407f8c,EXS62CB ,United Kingdom,2025-10-01 13:43:01,2025-10-01 13:43:16,19.2841,43.2094,11422.38,False,250.77,130.26,0.0,11277.6,2706.0,False,0,0,13
9601,ace471,N93MP   ,United States,2025-10-01 13:42:29,2025-10-01 13:42:31,-90.1844,38.6537,358.14,False,44.25,162.41,-0.98,327.66,1200.0,False,0,0,13
9602,80138d,AXB1953 ,India,2025-10-01 13:42:37,2025-10-01 13:42:37,78.4375,13.1824,3901.44,False,118.85,270.74,-3.58,3764.28,,False,0,0,13
9603,407f8d,EXS71FL ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,1.9923,50.7224,11148.06,False,250.95,126.92,5.53,10789.92,2717.0,False,0,0,13
9604,a78ebe,N5861S  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-81.4838,28.1312,1226.82,False,76.2,325.45,-1.95,1226.82,1161.0,False,0,0,13
9605,4d226a,RYR3SP  ,Malta,2025-10-01 13:43:17,2025-10-01 13:43:17,0.5379,50.0904,12885.42,False,245.5,147.84,0.0,12496.8,5243.0,False,0,0,13
9606,a50894,UPS2977 ,United States,2025-10-01 13:41:49,2025-10-01 13:41:52,-110.1976,40.5977,12352.02,False,264.46,125.98,0.0,11887.2,3504.0,False,0,0,13
9607,40600e,EZY82QL ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,-2.5802,54.5931,11094.72,False,202.37,327.56,-19.51,10690.86,5613.0,False,0,0,13
9608,40600d,EZY48GA ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,-3.2557,54.966,6027.42,False,177.22,84.67,-1.95,5783.58,,False,0,0,13
9609,4d225e,RYR6962 ,Malta,2025-10-01 13:43:17,2025-10-01 13:43:17,14.8262,45.6425,11384.28,False,247.76,142.68,0.0,11285.22,7706.0,False,0,0,13
9610,4d225f,RYR38PP ,Malta,2025-10-01 13:43:17,2025-10-01 13:43:17,-3.7907,51.8829,9532.62,False,195.4,287.62,0.0,9144.0,2742.0,False,0,0,13
9611,a124b5,DAL53   ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-1.1033,51.7108,10119.36,False,228.28,279.99,0.33,9753.6,3071.0,False,0,0,13
9612,4d2274,RYR5GN  ,Malta,2025-10-01 13:41:51,2025-10-01 13:41:51,-3.568,40.465,,True,2.06,275.62,,,6451.0,False,0,0,13
9613,4d2275,RYR19XF ,Malta,2025-10-01 13:43:17,2025-10-01 13:43:17,15.2354,46.8801,11346.18,False,244.58,103.13,0.0,11277.6,1000.0,False,0,0,13
9614,e20066,LVS050  ,Argentina,2025-10-01 13:42:27,2025-10-01 13:42:27,-58.6531,-34.6636,312.42,False,46.37,199.44,-1.3,175.26,2000.0,False,0,0,13
9615,c05858,ACA7262 ,Canada,2025-10-01 13:43:17,2025-10-01 13:43:17,-77.1776,35.1188,11468.1,False,230.23,184.74,-0.33,10972.8,3313.0,False,0,0,13
9616,ae112a,,United States,2025-10-01 13:40:50,2025-10-01 13:40:50,-88.325,33.2484,2903.22,False,136.69,235.89,-4.55,2781.3,,False,0,13,13
9617,4d2272,RYR1397 ,Malta,2025-10-01 13:43:17,2025-10-01 13:43:17,13.4946,45.8275,289.56,False,79.82,92.59,19.18,190.5,255.0,False,0,0,13
9618,406014,EZY46PJ ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,5.3937,50.5163,11269.98,False,206.33,303.1,0.0,10972.8,3542.0,False,0,0,13
9619,44079a,EJU71AF ,Austria,2025-10-01 13:43:17,2025-10-01 13:43:17,-8.6037,39.0639,5867.4,False,183.86,64.65,12.35,5516.88,3346.0,False,0,0,13
9620,c05840,ACA815  ,Canada,2025-10-01 13:43:16,2025-10-01 13:43:17,-8.3833,49.7524,10850.88,False,230.63,315.18,0.0,10363.2,6754.0,False,0,0,13
9621,406016,EZY826Y ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,-3.1048,56.0391,1043.94,False,91.11,243.87,-3.9,929.64,1415.0,False,0,0,13
9622,406015,EZY49WT ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,0.0019,51.0212,1943.1,False,146.96,56.42,-7.15,1737.36,7445.0,False,0,0,13
9623,406018,EZY36JG ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,1.917,48.8914,9212.58,False,224.02,142.18,0.0,8839.2,2040.0,False,0,0,13
9624,aa9c2d,N783FE  ,United States,2025-10-01 13:43:16,2025-10-01 13:43:17,-100.9674,33.1571,2514.6,False,85.22,305.42,0.0,2392.68,,False,0,0,13
9625,4d2288,RYR6FB  ,Malta,2025-10-01 13:43:17,2025-10-01 13:43:17,15.7639,51.3707,10584.18,False,249.2,143.22,6.83,10622.28,7616.0,False,0,0,13
9626,406017,EZY29KL ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,0.3709,42.1864,11742.42,False,247.14,192.5,0.0,11277.6,537.0,False,0,0,13
9627,aa064d,NDU745  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-111.6642,33.1705,1051.56,False,59.8,351.59,-1.3,1051.56,,False,0,0,13
9628,3c4ec7,BCS549  ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,20.0597,46.1963,11635.74,False,235.78,330.02,0.0,11582.4,1162.0,False,0,0,13
9629,4d227c,RYR27TQ ,Malta,2025-10-01 13:43:17,2025-10-01 13:43:17,9.5035,41.2256,6789.42,False,221.62,244.86,-21.13,6553.2,7401.0,False,0,0,13
9630,4d227d,RYR1524 ,Malta,2025-10-01 13:43:17,2025-10-01 13:43:17,13.8591,42.8762,11064.24,False,220.96,338.27,-7.8,10911.84,5407.0,False,0,0,13
9631,407f7c,EXS95KS ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,-1.1695,50.0628,12024.36,False,205.42,10.97,0.0,11582.4,5553.0,False,0,0,13
9632,3fec9f,DMYKG   ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,12.3718,48.099,,False,66.89,179.12,-0.33,937.26,7000.0,False,0,0,13
9633,c0582b,ACA837  ,Canada,2025-10-01 13:43:17,2025-10-01 13:43:17,-20.8694,62.1189,10690.86,False,236.8,285.76,0.0,10972.8,2210.0,False,0,0,13
9634,406011,EZY65GW ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,2.9327,48.1815,12268.2,False,249.79,141.69,0.0,11894.82,2017.0,False,0,0,13
9635,407f7a,EZY59XL ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,-7.7084,43.4721,12184.38,False,226.99,22.38,0.0,11582.4,6225.0,False,0,0,13
9636,a84e0c,QXE2101 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-122.1185,47.8025,2415.54,False,119.08,288.12,-0.33,2461.26,,False,0,0,13
9637,407f88,GGXVV   ,United Kingdom,2025-10-01 13:42:04,2025-10-01 13:42:04,-1.3093,51.8606,243.84,False,51.03,255.4,-2.28,83.82,4520.0,False,0,0,13
9638,407f85,LOG83RJ ,United Kingdom,2025-10-01 13:43:15,2025-10-01 13:43:15,-2.2038,57.2101,,True,2.83,160.31,,,,False,0,0,13
9639,a05458,N120GR  ,United States,2025-10-01 13:39:31,2025-10-01 13:40:23,-96.7426,33.2116,,True,3.6,354.38,,,,False,0,0,13
9640,c0583a,ACA817  ,Canada,2025-10-01 13:40:00,2025-10-01 13:40:04,-14.8296,54.9732,11788.14,False,199.7,285.54,0.0,11582.4,7511.0,False,0,0,13
9641,4d226f,RYR65JM ,Malta,2025-10-01 13:43:17,2025-10-01 13:43:17,14.9578,41.3851,7970.52,False,254.45,121.44,-16.91,7764.78,1000.0,False,0,0,13
9642,407f89,GFRGP   ,United Kingdom,2025-10-01 13:43:14,2025-10-01 13:43:15,1.0769,50.017,807.72,False,81.01,331.97,0.0,640.08,,False,0,0,13
9643,780709,CSN607  ,China,2025-10-01 13:43:16,2025-10-01 13:43:17,3.0267,51.3525,10622.28,False,195.79,223.3,0.0,11582.4,6241.0,False,0,0,13
9644,aa0653,NKS1370 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-79.2124,37.9391,12077.7,False,223.36,237.7,0.0,11582.4,1752.0,False,0,0,13
9645,4d2286,RYR8656 ,Malta,2025-10-01 13:43:17,2025-10-01 13:43:17,17.1135,45.4098,11361.42,False,243.59,132.52,0.33,11277.6,2566.0,False,0,0,13
9646,510116,BRU784  ,Belarus,2025-10-01 13:26:20,2025-10-01 13:40:57,45.2352,44.2458,9707.88,False,4.12,270.0,0.0,10668.0,,False,0,0,13
9647,ac948c,,United States,2025-10-01 13:43:04,2025-10-01 13:43:04,-111.9165,33.6204,,True,2.83,33.75,,,,False,0,0,13
9648,407f83,GGNHL   ,United Kingdom,2025-10-01 13:42:40,2025-10-01 13:42:40,-3.2649,50.8714,,False,37.94,139.4,-0.33,0.0,,False,0,0,13
9649,406c50,GHMCF   ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,-0.7333,51.8169,350.52,False,32.09,102.03,-1.63,175.26,7000.0,False,0,0,13
9650,a89ba8,N654AT  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-92.9436,41.8898,12976.86,False,231.47,166.77,0.0,12496.8,,False,0,0,13
9651,4d2255,RYR65SK ,Malta,2025-10-01 13:43:17,2025-10-01 13:43:17,3.2519,39.5264,6202.68,False,200.39,63.3,12.03,5913.12,1000.0,False,0,0,13
9652,3986eb,AFR59GW ,France,2025-10-01 13:43:17,2025-10-01 13:43:17,2.7101,46.1127,8549.64,False,240.24,100.61,-5.2,8229.6,,False,0,1,13
9653,a84200,FFT1016 ,United States,2025-10-01 13:43:00,2025-10-01 13:43:00,-77.2916,32.6883,10248.9,False,229.38,190.07,-0.33,9761.22,,False,0,0,13
9654,4d2258,RYR86JE ,Malta,2025-10-01 13:43:17,2025-10-01 13:43:17,4.1375,37.8695,12016.74,False,223.33,55.32,0.0,11582.4,7750.0,False,0,0,13
9655,a7debf,NKS796  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-85.8577,40.9237,11475.72,False,221.37,259.42,-0.33,10980.42,,False,0,0,13
9656,840944,JJP35   ,Japan,2025-10-01 13:42:28,2025-10-01 13:42:28,140.3896,35.7485,,True,6.17,149.06,,,,False,0,0,13
9657,463434,FSF307A ,Finland,2025-10-01 13:42:52,2025-10-01 13:42:56,-3.3479,47.8879,975.36,False,93.46,189.83,0.0,792.48,2253.0,False,0,0,13
9658,4d224c,RYR1125 ,Malta,2025-10-01 13:43:17,2025-10-01 13:43:17,0.2433,49.4336,11696.7,False,252.0,164.49,0.0,11277.6,2262.0,False,0,0,13
9659,4cabde,DLH984  ,Ireland,2025-10-01 13:43:04,2025-10-01 13:43:04,8.5626,50.0412,,True,10.8,250.31,,,,False,0,0,13
9660,4cabda,DLH5RW  ,Ireland,2025-10-01 13:43:17,2025-10-01 13:43:18,12.7568,48.2936,9845.04,False,220.92,301.28,0.33,9753.6,1000.0,False,0,0,13
9661,406c43,CFE72JF ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,4.0623,49.2091,11894.82,False,196.66,312.24,0.0,11582.4,7516.0,False,0,0,13
9662,4cabdb,DLH6TN  ,Ireland,2025-10-01 13:43:17,2025-10-01 13:43:17,8.7968,50.1974,3954.78,False,173.17,249.84,-5.53,3817.62,1000.0,False,0,0,13
9663,800c8f,AIC2680 ,India,2025-10-01 13:43:16,2025-10-01 13:43:17,76.5751,28.5935,1935.48,False,104.69,76.65,-3.9,1943.1,,False,0,0,13
9664,abb172,SWA644  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-109.2533,36.2729,12161.52,False,211.57,264.0,0.0,11582.4,,False,0,0,13
9665,4cabdc,DLH2JH  ,Ireland,2025-10-01 13:43:17,2025-10-01 13:43:17,8.5069,50.1283,2964.18,False,148.6,249.75,-10.4,2827.02,1000.0,False,0,0,13
9666,800c8e,AIC2443 ,India,2025-10-01 13:43:17,2025-10-01 13:43:17,76.634,27.8361,6858.0,False,211.67,205.94,9.75,6545.58,,False,0,0,13
9667,407f79,EZY25NZ ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:18,12.7237,47.225,11414.76,False,256.22,136.79,-0.33,11277.6,2714.0,False,0,0,13
9668,4d223f,RYR86YG ,Malta,2025-10-01 13:43:17,2025-10-01 13:43:17,11.3369,46.8293,11109.96,False,203.93,10.32,0.0,10972.8,1000.0,False,0,0,13
9669,3ff359,DMSMP   ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,12.074,50.9274,1440.18,False,64.67,297.99,7.48,1264.92,7000.0,False,0,12,13
9670,a7dec2,JIA5599 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-83.323,34.0709,10835.64,False,225.05,235.15,0.0,10363.2,2402.0,False,0,0,13
9671,a8b805,AAL2658 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-113.3205,37.7826,11780.52,False,242.99,156.15,0.0,11277.6,,False,0,4,13
9672,a65bbc,DAL2436 ,United States,2025-10-01 13:38:24,2025-10-01 13:38:24,-71.0232,42.3615,,True,5.14,312.19,,,1026.0,False,0,0,13
9673,adfd7b,PAT511  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-88.568,42.6347,4747.26,False,143.51,312.09,-6.18,4511.04,263.0,False,0,13,13
9674,a0541b,AAL2959 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-86.1984,36.0416,10218.42,False,238.44,283.86,0.33,9753.6,6004.0,False,0,0,13
9675,a28d12,N2634M  ,United States,2025-10-01 13:43:16,2025-10-01 13:43:16,-73.3512,40.7776,350.52,False,39.21,70.85,0.0,327.66,,False,0,0,13
9676,aa79f6,AAL1241 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-92.4802,32.4993,11871.96,False,245.28,56.81,0.0,11277.6,2453.0,False,0,0,13
9677,407f5f,EZY6529 ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,11.8361,45.363,7627.62,False,207.21,93.56,-9.75,7459.98,7305.0,False,0,0,13
9678,4d2269,RYR403H ,Malta,2025-10-01 13:43:17,2025-10-01 13:43:17,-4.9135,53.5211,8534.4,False,208.09,92.83,4.88,8199.12,6317.0,False,0,0,13
9679,a65be3,N509FG  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-75.0263,40.5182,1356.36,False,45.97,5.14,-2.28,1310.64,,False,0,0,13
9680,3d2854,DENNG   ,Germany,2025-10-01 13:39:47,2025-10-01 13:39:47,7.3306,49.7308,541.02,False,33.91,67.71,-3.9,358.14,7000.0,False,0,0,13
9681,4d225b,RYR8AP  ,Malta,2025-10-01 13:43:17,2025-10-01 13:43:17,-1.5638,42.1076,9593.58,False,213.72,170.72,0.0,9144.0,,False,0,0,13
9682,4d225c,RYR606J ,Malta,2025-10-01 13:43:17,2025-10-01 13:43:17,-1.6905,43.4747,12062.46,False,207.32,33.26,0.0,11582.4,1000.0,False,0,0,13
9683,4d225d,RYR98EL ,Malta,2025-10-01 13:43:17,2025-10-01 13:43:17,-4.0154,48.862,12070.08,False,204.41,324.63,0.0,11582.4,5355.0,False,0,0,13
9684,ad4afe,AAL1796 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-87.1255,39.5056,11178.54,False,243.87,63.16,0.0,10668.0,2370.0,False,0,0,13
9685,ac3f09,SWA1828 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-102.6013,37.2193,12138.66,False,212.19,248.97,0.0,11582.4,,False,0,0,13
9686,407f65,EZY98DR ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,-0.6447,51.0516,3383.28,False,142.51,257.07,9.43,3169.92,5420.0,False,0,0,13
9687,407f66,EZY45VQ ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,-8.2338,42.2399,11239.5,False,243.77,215.03,0.0,10675.62,502.0,False,0,0,13
9688,3c55c5,EWG3HX  ,Germany,2025-10-01 13:43:16,2025-10-01 13:43:17,12.4387,39.8765,11292.84,False,218.36,340.46,4.23,11003.28,,False,0,0,13
9689,a1872f,N198PG  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-80.5211,26.024,678.18,False,39.65,315.53,-1.95,670.56,,False,0,0,13
9690,ad049a,AAL2204 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-96.9124,33.1656,2407.92,False,114.67,5.15,-0.33,2293.62,2272.0,False,0,0,13
9691,4cabec,EIN12W  ,Ireland,2025-10-01 13:43:17,2025-10-01 13:43:17,-10.2206,54.9987,11277.6,False,218.13,308.68,0.0,10972.8,6030.0,False,0,0,13
9692,407f64,EZY96VL ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,23.7775,38.1149,7277.1,False,207.72,170.3,-21.46,7018.02,4715.0,False,0,0,13
9693,a9b0ed,RPA3615 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-79.0185,41.4237,9822.18,False,247.62,92.14,-0.33,9448.8,6772.0,False,0,4,13
9694,4d224e,RYR3EZ  ,Malta,2025-10-01 13:43:17,2025-10-01 13:43:17,-1.1634,49.4327,11407.14,False,207.98,10.11,0.0,10972.8,7461.0,False,0,0,13
9695,3c55c9,EWG2EP  ,Germany,2025-10-01 13:42:15,2025-10-01 13:43:17,18.9172,42.3084,12062.46,False,246.89,150.82,0.33,11894.82,7117.0,False,0,0,13
9696,406c39,VIR301  ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,10.6395,49.5976,11734.8,False,234.54,293.53,0.0,11582.4,3222.0,False,0,6,13
9697,aa66ad,FLC77   ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-76.5949,39.1743,662.94,False,84.53,121.56,5.85,609.6,,False,0,0,13
9698,3c55c8,EWG77G  ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,13.2165,52.2865,975.36,False,102.96,74.64,-1.3,792.48,1000.0,False,0,0,13
9699,407f67,EZY6481 ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,5.1382,50.6119,10949.94,False,241.32,112.3,0.33,10668.0,7301.0,False,0,0,13
9700,3c55c7,EWG4A   ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,47.2069,30.5533,12268.2,False,212.56,313.04,0.0,11582.4,513.0,False,0,0,13
9701,a5e229,HAL1607 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-122.1525,45.0679,5981.7,False,196.07,160.38,10.73,5958.84,,False,0,0,13
9702,ae113d,KATT41  ,United States,2025-10-01 13:42:06,2025-10-01 13:42:07,-87.7924,30.5918,2362.2,False,121.64,317.74,-1.63,2263.14,5502.0,False,0,13,13
9703,4d2264,RYR8MQ  ,Malta,2025-10-01 13:43:17,2025-10-01 13:43:17,11.1384,44.9273,3909.06,False,146.26,313.86,-8.78,3794.76,2607.0,False,0,0,13
9704,402ff8,GBRRP   ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,-2.4955,51.807,845.82,False,51.17,77.22,3.25,693.42,4531.0,False,0,0,13
9705,4d2265,RYR5HV  ,Malta,2025-10-01 13:43:17,2025-10-01 13:43:17,17.9339,59.6537,,True,2.83,343.12,,,,False,0,0,13
9706,a72213,JIA5353 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-82.8921,33.1873,10538.46,False,244.28,52.36,-0.33,10058.4,1526.0,False,0,0,13
9707,407f61,EZY74JB ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,-0.2565,51.1393,624.84,False,102.22,257.5,6.18,464.82,,False,0,0,13
9708,407f62,EZY61MQ ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,21.8365,38.4138,11308.08,False,212.17,326.27,-0.33,10988.04,2067.0,False,0,0,13
9709,801396,AIC919  ,India,2025-10-01 13:43:17,2025-10-01 13:43:17,55.6145,25.1289,647.7,False,104.91,243.18,-2.6,739.14,4751.0,False,0,0,13
9710,4d2260,RYR52MT ,Malta,2025-10-01 13:43:17,2025-10-01 13:43:17,10.6045,45.0226,11437.62,False,212.04,39.29,0.0,11277.6,1000.0,False,0,0,13
9711,a675f9,N515WC  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-73.3624,40.5238,8938.26,False,169.74,249.97,10.08,8633.46,7754.0,False,0,0,13
9712,407f60,EZY6415 ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,22.0879,43.4872,10774.68,False,253.72,141.5,0.33,10668.0,4622.0,False,0,0,13
9713,4d2261,RYR4JV  ,Malta,2025-10-01 13:43:17,2025-10-01 13:43:17,3.6388,49.7345,11620.5,False,245.89,219.65,0.0,11277.6,4126.0,False,0,0,13
9714,323232,OR 5069 ,Italy,2025-10-01 13:43:17,2025-10-01 13:43:17,27.8846,37.426,5654.04,False,34.66,275.96,0.0,5494.02,,False,0,8,13
9715,a35de1,N316HY  ,United States,2025-10-01 13:43:16,2025-10-01 13:43:16,-72.9126,43.5902,1935.48,False,74.24,202.83,-0.33,1882.14,,False,0,0,13
9716,e49a96,AZU6001 ,Brazil,2025-10-01 13:43:17,2025-10-01 13:43:17,-46.9172,-20.7703,12573.0,False,218.56,172.29,-0.33,11887.2,,False,0,0,13
9717,a4e7c9,GTI8938 ,United States,2025-10-01 13:42:59,2025-10-01 13:42:59,142.3322,37.9894,10050.78,False,271.16,83.79,0.0,9753.6,,False,0,0,13
9718,a0a459,N140T   ,United States,2025-10-01 13:43:16,2025-10-01 13:43:16,-78.1334,40.6211,2590.8,False,92.63,257.82,0.0,2506.98,2755.0,False,0,0,13
9719,a65d06,SKW4910 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-110.6526,32.7471,11559.54,False,209.88,291.72,0.0,10972.8,,False,0,0,13
9720,a3b4b5,DAL1337 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-80.0077,34.4788,7840.98,False,241.01,28.43,-10.73,7520.94,7377.0,False,0,0,13
9721,a1b10a,FDY422  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-94.8585,33.3659,3154.68,False,76.76,273.07,0.0,3017.52,,False,0,0,13
9722,a231a6,SKW3874 ,United States,2025-10-01 13:43:16,2025-10-01 13:43:17,-96.7127,41.2887,6225.54,False,173.41,274.59,6.83,5958.84,2415.0,False,0,4,13
9723,a111bd,N168ZZ  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-93.5202,43.6501,9502.14,False,241.25,3.67,-11.38,9144.0,7117.0,False,0,0,13
9724,a16d6d,N191RV  ,United States,2025-10-01 13:43:09,2025-10-01 13:43:09,-86.1586,35.4612,3573.78,False,74.27,167.6,1.3,3444.24,,False,0,0,13
9725,a0f1bb,AAL2922 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-116.2516,47.3881,10835.64,False,276.63,94.59,0.0,10675.62,,False,0,0,13
9726,a231c1,OUA15   ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-97.2381,35.4709,1684.02,False,57.31,36.97,0.0,1630.68,,False,0,0,13
